,size,total_sqft,bath,balcony,price,encoded_loc
3132,3,1200.0,3,2,130.0,240
3133,3,1700.0,3,2,75.0,77
3134,5,750.0,4,0,62.0,218
3135,2,1090.0,2,1,54.54,131
3136,4,3600.0,5,0,220.0,239
3137,1,923.0,1,1,60.84,218
3138,2,1050.0,2,2,48.0,86
3139,2,1495.0,2,2,79.5,234
3140,3,1664.0,2,0,93.865,99
3141,3,1485.0,3,2,85.0,178
3142,3,1033.0,2,2,31.5,75
3143,3,1400.0,2,1,48.0,77
3144,2,944.0,2,1,35.0,203
3145,5,3250.0,5,0,290.0,234
3146,2,1216.0,2,1,66.48,234
3147,2,1100.0,2,1,39.5,240
3148,3,1743.0,3,2,93.25,218
3149,2,1274.0,2,2,48.42,236
3150,3,1512.0,2,2,110.0,171
3151,3,1650.0,3,3,100.0,65
3152,3,1875.0,3,1,55.0,73
3153,3,1350.0,3,2,54.0,234
3154,2,1219.0,2,2,40.0,240
3155,3,2400.0,3,3,85.0,204
3156,2,1141.0,2,1,44.4,103
3157,2,1151.0,2,1,43.1,16
3158,3,832.0,3,1,77.0,53
3159,2,915.0,2,1,38.0,203
3160,3,3259.0,3,0,270.0,240
3161,2,1115.0,2,1,65.12,37
3162,3,2072.0,4,2,139.0,219
3163,2,1200.0,2,2,53.0,122
3164,2,1300.0,2,2,65.0,210
3165,2,1457.0,2,2,85.0,43
3166,2,1262.0,2,2,55.0,132
3167,2,900.0,2,2,22.5,17
3168,1,420.0,1,1,17.0,22
3169,2,1160.0,2,1,46.39,130
3170,2,1115.0,2,2,50.0,134
3171,3,1315.0,2,1,85.4,113
3172,2,1500.0,2,2,57.0,26
3173,2,1127.0,2,1,68.0,92
3174,3,1397.0,3,2,104.0,154
3175,2,1173.0,2,1,60.0,234
3176,2,1090.0,2,2,28.0,212
3177,2,1230.0,2,1,76.0,114
3178,4,3200.0,3,3,190.0,240
3179,2,858.0,2,1,31.57,203
3180,3,1868.0,3,1,121.0,217
3181,3,1689.28,3,2,91.2,225
3182,3,1425.0,3,3,49.88,29
3183,2,1350.0,2,1,100.0,222
3184,6,4200.0,6,0,180.0,59
3185,3,1310.0,2,1,85.0,225
3186,4,3185.0,2,0,175.0,93
3187,2,970.0,2,1,40.0,240
3188,3,1397.0,3,3,108.0,154
3189,2,1157.0,2,1,40.0,202
3190,2,1125.0,2,1,61.2,134
3191,2,1157.0,2,1,42.0,213
3192,2,1241.0,2,1,82.0,203
3193,1,660.0,1,1,62.0,48
3194,4,4000.0,4,3,220.0,165
3195,4,2340.0,4,1,148.0,195
3196,1,596.0,1,1,42.0,240
3197,4,1200.0,4,3,110.0,240
3198,3,1910.0,3,1,190.0,240
3199,2,1139.0,2,2,80.0,54
3200,4,3122.0,5,2,225.0,219
3201,2,1033.0,2,2,28.41,204
3202,2,1168.0,2,2,64.08,239
3203,2,877.0,2,3,42.0,58
3204,2,1340.0,2,2,75.0,79
3205,3,1405.0,2,2,70.0,240
3206,3,1800.0,3,3,65.0,240
3207,3,1750.0,3,3,149.0,240
3208,3,1360.0,2,1,65.0,240
3209,2,985.0,2,1,63.0,240
3210,2,1300.0,2,1,129.0,240
3211,3,1850.0,3,2,150.0,7
3212,3,1490.0,2,3,88.0,240
3213,2,620.0,1,1,25.0,240
3214,2,1130.0,2,1,42.3,103
3215,2,1080.0,2,2,55.0,235
3216,4,3126.0,4,0,120.0,210
3217,3,1410.0,2,3,52.17,42
3218,3,1375.0,3,2,59.0,50
3219,3,1290.0,2,1,94.5,99
3220,3,1318.0,2,1,85.28,104
3221,2,1128.0,2,1,68.0,77
3222,4,4428.0,4,2,255.0,240
3223,2,1051.0,2,2,56.74,131
3224,4,2400.0,4,1,130.0,132
3225,2,1327.0,2,3,85.0,236
3226,2,1301.0,2,2,55.0,240
3227,1,650.0,1,0,30.0,240
3228,3,1200.0,3,1,67.75,226
3229,3,1500.0,2,2,89.99,240
3230,4,1350.0,4,2,145.0,240
3231,2,1000.0,2,1,28.88,78
3232,2,984.0,2,1,45.91,203
3233,3,1819.18,3,1,160.0,114
3234,3,1355.0,3,1,83.87,95
3235,2,1118.0,2,0,30.0,122
3236,1,910.0,1,1,42.0,240
3237,3,1250.0,3,2,39.0,240
3238,2,1304.0,2,3,100.0,105
3239,3,1615.0,3,2,58.0,42
3240,2,1400.0,2,2,68.0,203
3241,2,1070.0,2,2,47.5,56
3242,3,3500.0,3,3,395.0,95
3243,2,1132.0,2,1,89.37,100
3244,3,2000.0,3,2,85.0,240
3245,1,794.0,1,2,65.0,205
3246,2,1090.0,2,2,43.59,193
3247,3,1500.0,3,2,70.0,85
3248,3,2059.0,3,2,225.0,1
3249,1,525.0,1,1,30.0,131
3250,2,1447.0,2,1,75.97,46
3251,2,1269.0,2,1,75.0,234
3252,2,1070.0,2,2,37.45,131
3253,2,1150.0,2,0,28.0,217
3254,2,1208.0,2,2,70.0,165
3255,2,1185.0,2,1,45.5,197
3256,3,1200.0,3,1,130.0,156
3257,2,888.0,2,1,34.0,18
3258,2,1015.0,2,2,25.88,58
3259,1,532.0,1,1,22.49,240
3260,3,1060.0,3,1,62.0,240
3261,1,700.0,1,1,35.0,77
3262,2,902.0,2,2,42.0,240
3263,2,1175.0,2,1,47.0,225
3264,2,1365.0,2,1,122.0,48
3265,2,984.0,2,1,51.0,73
3266,4,2700.0,2,2,100.0,95
3267,3,1475.0,3,2,96.0,116
3268,2,1300.0,2,2,79.0,93
3269,3,1453.0,2,2,43.59,26
3270,2,1550.0,2,3,160.0,240
3271,3,1666.0,3,0,95.0,12
3272,4,1410.0,4,2,160.0,12
3273,3,1845.0,3,3,91.0,170
3274,3,1676.0,3,3,52.0,204
3275,2,1137.0,2,1,63.0,225
3276,3,1360.0,2,1,70.5,77
3277,3,1374.0,2,2,70.0,240
3278,3,1700.0,3,2,155.0,118
3279,5,3227.0,5,0,250.0,234
3280,4,2145.0,4,0,125.0,240
3281,3,2170.0,3,2,151.0,134
3282,2,1080.0,2,1,55.0,240
3283,3,1790.0,3,3,100.0,78
3284,1,550.0,1,1,17.0,73
3285,3,1270.0,2,2,50.79,189
3286,2,1033.0,2,2,48.0,211
3287,2,1000.0,2,1,80.0,240
3288,2,1240.0,2,2,52.6,240
3289,2,883.0,2,1,39.0,127
3290,3,1500.0,2,0,97.0,240
3291,3,1730.0,3,3,139.0,165
3292,3,1915.0,3,3,80.0,134
3293,3,1545.0,3,2,79.0,234
3294,3,1865.0,4,2,140.0,240
3295,2,1150.0,2,2,40.0,96
3296,2,1200.0,2,2,49.0,240
3297,2,963.0,2,2,40.0,139
3298,3,1200.0,3,1,120.0,167
3299,4,2600.0,4,3,260.0,38
3300,4,1700.0,4,0,108.0,124
3301,3,1682.0,3,1,120.0,158
3302,3,1371.0,2,2,65.0,236
3303,2,901.0,2,1,49.5,99
3304,3,1730.0,3,1,120.0,13
3305,4,1200.0,4,0,125.0,147
3306,3,1500.0,3,3,102.0,76
3307,4,3500.0,4,2,245.0,240
3308,2,1203.0,2,1,59.86,240
3309,2,1357.0,2,2,54.0,102
3310,3,1600.0,3,2,76.0,240
3311,1,350.0,1,1,13.5,237
3312,3,1665.0,3,1,53.0,226
3313,1,835.0,1,1,46.95,203
3314,3,1444.0,2,1,80.0,93
3315,2,1277.0,2,2,55.0,130
3316,3,1521.0,3,1,94.71,158
3317,2,1134.0,2,1,40.0,240
3318,2,995.0,2,1,34.82,228
3319,2,1325.0,1,1,92.0,165
3320,6,4000.0,6,0,150.0,150
3321,3,1525.0,3,2,90.0,165
3322,3,1320.0,2,2,73.0,240
3323,1,650.0,1,1,23.0,79
3324,3,1858.0,2,1,167.0,182
3325,2,1150.0,2,1,38.0,77
3326,2,769.0,2,1,40.0,78
3327,3,1571.0,3,2,105.0,77
3328,3,1445.0,3,1,86.56,99
3329,3,1590.0,2,2,135.0,107
3330,2,902.0,2,2,49.0,51
3331,3,2238.0,3,1,140.0,202
3332,2,1090.0,2,1,31.49,77
3333,3,1712.0,3,3,82.0,236
3334,2,1088.0,2,1,68.0,93
3335,3,1575.0,3,3,63.1,211
3336,6,2150.0,6,3,205.0,240
3337,3,1920.0,3,2,150.0,154
3338,2,1000.0,2,0,57.0,166
3339,2,1100.0,2,2,56.1,240
3340,2,1089.0,2,2,45.0,77
3341,2,1106.0,2,1,43.09,101
3342,2,927.0,2,2,37.0,139
3343,2,1339.0,2,2,58.0,131
3344,1,923.0,1,1,45.69,218
3345,3,2900.0,3,2,285.0,203
3346,2,1175.0,2,2,75.0,157
3347,2,975.0,2,1,55.0,220
3348,3,2400.0,4,1,180.0,95
3349,3,1330.0,3,2,72.0,214
3350,2,1183.0,2,1,59.74,218
3351,3,1758.0,3,2,133.0,94
3352,3,1255.0,2,1,77.68,95
3353,2,1100.0,2,2,50.0,185
3354,2,1170.0,2,2,46.8,197
3355,5,2400.0,5,2,120.0,240
3356,3,1530.0,3,3,51.77,193
3357,2,1420.0,2,2,107.0,95
3358,3,1591.0,3,1,115.0,131
3359,3,1680.0,3,2,120.0,7
3360,2,675.0,3,1,52.0,240
3361,2,1055.0,2,1,57.63,100
3362,3,1918.0,3,2,129.0,111
3363,2,1280.0,2,1,76.0,203
3364,3,1560.0,3,3,66.0,174
3365,2,1145.0,2,2,49.5,203
3366,3,2106.0,3,2,126.0,217
3367,3,1801.0,3,2,139.0,240
3368,5,1200.0,5,3,120.0,207
3369,3,1306.0,3,2,54.65,234
3370,2,1320.0,2,1,92.0,95
3371,3,1350.0,2,2,65.0,240
3372,4,2990.0,4,0,324.0,240
3373,4,3800.0,5,3,300.0,126
3374,3,1344.0,2,1,42.0,37
3375,3,1893.0,3,2,100.0,37
3376,3,1107.0,2,1,43.0,58
3377,2,1190.0,2,1,75.0,157
3378,2,1000.0,2,1,35.0,234
3379,2,2400.0,2,1,160.0,240
3380,2,1000.0,2,1,48.5,153
3381,3,2113.0,3,2,155.0,115
3382,2,1100.0,2,1,46.0,119
3383,4,1884.0,4,2,120.0,94
3384,2,1110.0,2,1,40.0,77
3385,2,1027.0,2,2,43.0,151
3386,3,1250.0,3,2,40.0,240
3387,3,1470.0,3,0,62.0,203
3388,2,1150.0,2,1,75.0,240
3389,1,703.0,1,1,52.0,152
3390,3,1400.0,2,2,62.0,240
3391,2,1195.0,2,2,51.0,43
3392,2,1302.0,2,1,69.1,178
3393,3,1583.0,3,1,74.4,42
3394,3,1488.0,2,3,60.0,240
3395,3,1385.0,2,2,34.63,129
3396,4,3262.0,4,2,260.0,234
3397,3,1600.0,3,2,104.0,77
3398,2,1150.0,2,1,90.0,182
3399,2,1263.0,2,1,78.0,203
3400,2,1299.0,2,2,85.0,131
3401,2,1330.0,2,1,78.0,29
3402,3,1282.0,2,2,52.43,68
3403,3,1853.0,3,2,82.0,240
3404,2,861.0,2,1,35.0,240
3405,3,1600.0,3,2,95.0,37
3406,2,1256.0,2,1,62.8,240
3407,3,1390.0,2,2,80.0,240
3408,3,1550.0,2,0,90.0,240
3409,2,919.0,2,1,49.0,95
3410,3,1625.0,3,0,80.0,166
3411,2,1195.0,2,2,44.0,88
3412,2,1159.0,2,1,60.0,238
3413,3,1386.0,3,1,57.46,234
3414,2,1197.0,2,1,79.0,94
3415,4,2690.0,4,3,191.0,182
3416,4,4303.5,2,0,226.0,117
3417,3,1295.0,2,1,50.28,51
3418,3,1310.0,2,1,37.83,240
3419,2,1132.0,2,1,79.28,234
3420,3,1645.0,3,2,135.0,95
3421,2,1200.0,2,1,45.84,234
3422,4,3000.0,4,0,330.0,234
3423,3,1937.0,3,2,140.0,165
3424,2,1015.0,2,2,33.5,73
3425,2,1080.0,2,2,39.0,240
3426,3,1350.0,2,2,80.99,136
3427,3,1149.0,2,2,29.0,140
3428,2,1185.0,2,2,59.0,150
3429,3,1720.0,3,1,135.0,74
3430,3,2080.0,3,3,175.0,95
3431,3,1500.0,3,1,87.0,222
3432,3,1566.0,3,2,97.0,236
3433,4,1500.0,4,0,110.0,240
3434,2,1290.0,2,1,49.02,119
3435,3,1531.0,3,2,72.0,240
3436,3,1839.0,3,3,165.0,240
3437,3,1400.0,2,2,40.43,78
3438,2,550.0,1,1,15.0,77
3439,2,1140.0,2,2,39.0,234
3440,3,1343.5,3,0,57.76,223
3441,4,2000.0,4,0,100.0,31
3442,2,1100.0,2,1,46.0,137
3443,2,1200.0,2,2,55.0,240
3444,3,1618.0,3,1,68.0,36
3445,4,2830.0,5,2,160.0,234
3446,3,1315.0,2,2,74.0,225
3447,2,1141.0,2,1,42.75,16
3448,2,1080.0,2,2,55.0,10
3449,2,1200.0,2,2,60.0,90
3450,2,1111.0,2,2,41.88,226
3451,2,1022.0,2,1,45.9,172
3452,2,1275.0,2,2,65.0,37
3453,2,900.0,2,1,70.0,240
3454,2,1224.0,2,3,39.2,192
3455,2,1135.0,2,3,43.0,40
3456,2,1050.0,2,2,52.1,192
3457,3,1535.0,3,2,86.0,152
3458,2,1392.0,2,1,130.0,177
3459,2,1050.0,2,2,72.0,43
3460,3,1513.0,3,1,103.0,104
3461,3,1621.0,3,3,72.0,85
3462,2,892.0,2,1,39.0,37
3463,2,1205.0,2,1,40.0,234
3464,3,1355.0,3,2,83.87,95
3465,2,726.0,2,1,35.0,139
3466,3,1500.0,3,2,149.0,240
3467,4,3895.0,4,2,405.0,95
3468,2,1079.0,2,2,41.0,101
3469,2,1170.0,2,2,46.0,42
3470,2,1104.0,2,2,39.0,73
3471,2,950.0,2,1,45.0,131
3472,4,4818.0,4,3,390.0,103
3473,3,1650.0,2,1,52.0,240
3474,3,1559.0,3,2,127.0,146
3475,2,1100.0,2,1,38.0,240
3476,3,1750.0,3,3,150.0,44
3477,2,1215.0,2,1,45.5,196
3478,3,1868.0,3,1,135.0,217
3479,2,1130.0,2,1,32.63,77
3480,3,1570.0,3,3,64.5,131
3481,3,1691.0,3,1,98.0,203
3482,5,4355.0,3,1,350.0,20
3483,2,1225.0,2,2,55.0,108
3484,3,1690.0,3,2,112.0,113
3485,2,1418.0,2,2,103.0,219
3486,4,1896.0,3,1,125.0,135
3487,1,605.0,1,1,40.0,213
3488,2,900.0,2,2,32.5,78
3489,1,750.0,2,0,50.0,240
3490,3,780.0,3,1,62.0,100
3491,2,908.0,2,1,26.0,17
3492,4,3216.0,4,1,226.0,218
3493,5,2400.0,4,1,225.0,23
3494,2,1400.0,2,2,68.0,111
3495,2,1092.0,2,2,44.0,151
3496,2,1255.0,2,2,74.0,108
3497,3,1500.0,2,1,100.0,77
3498,2,1296.0,2,2,72.0,218
3499,2,925.0,2,3,38.0,102
3500,2,1023.0,2,2,42.0,193
3501,2,1020.0,2,1,44.5,218
3502,3,1530.0,3,2,77.0,63
3503,3,1650.0,3,2,71.0,87
3504,3,1605.0,2,3,85.0,240
3505,2,1925.0,2,1,50.0,105
3506,2,1190.0,2,2,50.66,146
3507,3,1374.0,3,2,68.0,114
3508,2,1140.0,2,2,65.0,6
3509,3,1725.0,3,2,130.0,86
3510,3,1075.0,2,1,50.0,49
3511,3,1574.0,3,1,93.34,132
3512,1,965.0,1,1,32.0,200
3513,3,1550.0,3,2,83.0,165
3514,2,1205.0,2,2,60.0,240
3515,3,1082.0,2,1,55.0,127
3516,3,1215.0,2,2,52.85,225
3517,4,2483.0,5,2,230.0,95
3518,2,1200.0,3,1,46.14,240
3519,1,1500.0,1,1,19.5,240
3520,4,3198.0,4,0,250.0,20
3521,3,1452.0,3,3,60.98,131
3522,3,1329.0,2,2,41.0,78
3523,2,1125.0,2,1,44.0,240
3524,2,1200.0,2,0,70.0,240
3525,3,1350.0,3,3,39.97,203
3526,3,1312.5,3,0,51.19,225
3527,3,2600.0,3,2,195.0,95
3528,3,1220.0,3,1,35.23,78
3529,2,1255.0,2,1,80.0,185
3530,3,1904.0,3,3,155.0,240
3531,2,1329.0,2,2,70.0,211
3532,2,1200.0,2,1,60.0,58
3533,3,2135.0,3,2,160.0,170
3534,3,2770.0,4,3,315.0,240
3535,1,813.0,1,1,39.0,240
3536,4,3884.0,4,3,240.0,240
3537,3,3876.0,3,1,300.0,71
3538,2,800.0,2,2,30.0,125
3539,4,4750.0,2,1,120.0,240
3540,3,1500.0,3,3,70.0,103
3541,3,1880.0,3,2,95.0,37
3542,3,1440.0,2,2,55.0,77
3543,3,1575.0,3,0,90.0,12
3544,3,1630.0,2,2,97.78,240
3545,3,1180.0,3,1,55.0,236
3546,2,1090.0,2,1,36.0,240
3547,2,1020.0,2,2,48.45,172
3548,4,2425.0,4,3,173.0,240
3549,2,1097.0,2,1,33.82,226
3550,2,1070.0,2,1,50.0,193
3551,2,1000.0,2,1,58.0,153
3552,2,1150.0,2,1,56.0,240
3553,3,1900.0,4,2,145.0,80
3554,2,1141.0,2,2,49.0,240
3555,2,937.0,2,1,44.0,117
3556,2,1075.0,2,1,60.0,86
3557,2,1000.0,2,1,65.3,186
3558,3,1450.0,3,0,77.41,134
3559,5,897.0,2,1,85.0,235
3560,2,936.0,2,2,43.0,240
3561,2,1280.0,2,1,75.0,240
3562,2,1050.0,2,3,45.0,26
3563,2,1350.0,2,1,86.0,165
3564,2,1325.0,2,1,70.0,162
3565,2,1174.0,2,1,59.0,68
3566,3,1890.0,3,2,162.0,107
3567,1,735.0,1,1,75.0,240
3568,1,500.0,1,0,24.0,240
3569,3,1304.0,3,3,80.0,85
3570,3,1653.0,3,2,120.0,236
3571,3,1075.0,2,1,52.0,49
3572,2,1212.0,3,1,42.0,7
3573,2,1100.0,2,1,50.0,240
3574,2,1140.0,2,2,50.0,47
3575,2,1200.0,2,1,100.0,240
3576,3,1532.0,3,2,83.0,152
3577,3,2776.0,4,2,195.0,71
3578,3,1531.0,2,0,75.0,184
3579,3,1270.0,2,2,50.79,189
3580,2,1325.0,2,1,53.0,225
3581,3,1156.0,2,2,44.0,77
3582,2,1260.0,2,2,70.0,37
3583,2,1934.0,2,0,90.0,233
3584,2,1060.0,2,1,40.0,163
3585,3,1476.0,3,1,95.0,134
3586,2,1185.0,2,1,85.0,170
3587,3,1265.0,2,1,82.0,240
3588,4,3200.0,5,1,150.0,240
3589,2,1196.0,2,2,56.81,240
3590,2,1280.0,2,1,69.0,76
3591,4,800.0,4,2,86.0,165
3592,2,1175.0,2,0,45.0,108
3593,3,1850.0,3,3,98.0,240
3594,2,1195.0,2,1,70.0,234
3595,3,2000.0,3,3,185.0,224
3596,2,1180.0,2,2,36.5,107
3597,2,1050.0,2,1,49.87,114
3598,3,1400.0,2,1,40.44,77
3599,4,2360.0,4,2,150.0,240
3600,2,1030.0,2,1,77.25,240
3601,2,1512.0,1,2,65.01,240
3602,2,929.0,2,1,48.0,214
3603,3,1252.0,3,3,61.0,117
3604,3,1485.0,3,2,115.0,86
3605,3,1124.0,2,2,55.0,79
3606,3,1407.0,3,1,120.0,112
3607,3,1482.0,2,3,97.0,99
3608,2,1163.0,2,1,98.86,206
3609,3,1570.0,3,2,140.0,115
3610,3,3480.0,4,0,284.0,234
3611,1,520.0,1,1,14.04,58
3612,3,2000.0,3,2,160.0,240
3613,2,1352.0,2,2,75.0,190
3614,2,1152.0,2,1,65.0,77
3615,3,1575.0,3,2,93.0,240
3616,3,1965.0,4,2,125.0,97
3617,3,1300.0,2,2,70.0,240
3618,2,957.0,2,1,47.0,165
3619,3,1740.0,3,3,60.0,106
3620,5,1080.0,6,3,65.0,131
3621,2,1060.0,2,0,35.0,179
3622,2,975.0,2,2,50.0,240
3623,2,1150.0,2,2,51.0,197
3624,3,1738.0,2,3,79.0,234
3625,3,1250.0,3,2,55.0,50
3626,3,1788.0,3,2,90.0,37
3627,2,1151.0,2,1,59.0,130
3628,3,1300.0,2,2,60.0,225
3629,2,1150.0,2,1,52.8,82
3630,2,1380.0,2,1,75.0,240
3631,3,1645.0,3,2,117.0,95
3632,2,1141.0,2,1,45.9,26
3633,2,1175.0,2,2,82.5,7
3634,3,1355.0,2,1,61.0,32
3635,2,1150.0,2,0,70.0,67
3636,5,5800.0,5,0,80.0,240
3637,2,1000.0,2,2,45.0,240
3638,2,1007.0,2,1,65.0,28
3639,4,3000.0,5,2,100.0,240
3640,3,1436.0,3,3,70.0,150
3641,4,4000.0,4,3,220.0,165
3642,3,2372.0,3,0,140.0,211
3643,2,1016.0,2,1,58.0,198
3644,2,1100.0,2,2,48.0,70
3645,2,1080.0,2,1,45.0,240
3646,2,1070.0,2,1,60.0,77
3647,3,1532.0,3,1,115.0,120
3648,2,1040.0,2,2,42.12,98
3649,3,3100.0,3,3,250.0,240
3650,2,1137.5,2,0,48.905,223
3651,3,1430.0,2,2,51.6,218
3652,4,3262.0,5,2,205.0,110
3653,2,1190.0,2,2,100.0,240
3654,3,1827.0,3,3,100.0,240
3655,2,1210.0,2,1,75.0,91
3656,3,1500.0,3,3,95.0,240
3657,2,1050.0,2,2,53.5,192
3658,2,1251.0,2,1,88.73,95
3659,3,1600.0,2,2,115.0,92
3660,2,1128.0,2,1,65.5,77
3661,3,1820.0,3,2,93.0,55
3662,3,2072.0,4,2,159.0,219
3663,3,1510.0,2,3,59.0,193
3664,3,1925.0,2,3,114.0,100
3665,3,2651.0,2,2,225.0,99
3666,3,2072.0,4,2,147.0,219
3667,2,1000.0,2,2,36.0,153
3668,3,1752.0,3,2,145.0,119
3669,2,960.0,2,3,56.0,199
3670,2,1180.0,2,2,63.0,240
3671,3,2270.0,3,1,180.0,44
3672,2,650.0,2,0,59.0,173
3673,2,1200.0,2,1,75.0,157
3674,3,1180.0,2,1,46.0,49
3675,3,1300.0,3,2,47.0,240
3676,2,1157.0,2,0,40.0,37
3677,3,1300.0,3,2,69.0,131
3678,3,1305.0,2,1,59.0,31
3679,3,2006.0,4,2,196.0,97
3680,2,1290.0,2,1,80.0,114
3681,2,1170.0,2,3,45.0,106
3682,2,1400.0,2,3,78.0,235
3683,2,1200.0,2,2,75.0,157
3684,3,1155.0,2,0,60.0,240
3685,3,1725.0,3,2,85.0,103
3686,2,700.0,2,1,40.0,131
3687,2,1112.0,2,1,88.0,100
3688,2,1178.0,2,0,78.0,211
3689,2,1274.0,2,1,81.0,27
3690,2,915.0,2,1,32.0,73
3691,1,760.0,1,2,21.28,107
3692,3,1540.0,3,2,68.0,240
3693,2,1206.0,2,3,38.5,240
3694,3,1645.0,3,2,95.0,240
3695,4,2342.0,3,2,115.0,180
3696,3,1200.0,2,1,55.0,240
3697,2,1056.0,2,2,33.0,238
3698,3,1450.0,3,3,54.3,131
3699,2,1161.0,2,2,36.69,240
3700,2,1097.0,2,3,65.0,240
3701,2,850.0,2,2,35.0,225
3702,3,1715.0,3,2,115.0,86
3703,2,1200.0,2,1,59.0,77
3704,2,1080.0,2,2,38.0,8
3705,2,1200.0,2,1,50.3,134
3706,3,1400.0,2,1,78.0,29
3707,1,458.0,1,0,19.695,131
3708,2,1230.0,2,1,57.0,165
3709,3,1640.0,3,3,88.0,126
3710,3,1700.0,3,2,125.0,29
3711,3,1478.0,2,0,44.0,51
3712,2,1020.0,2,2,40.79,29
3713,3,1275.0,2,2,95.0,236
3714,4,1600.0,3,1,165.0,240
3715,2,1110.0,2,2,38.85,130
3716,3,1627.86,3,2,88.0,225
3717,2,620.0,2,1,22.0,240
3718,4,3004.0,4,2,285.0,234
3719,2,1133.0,2,1,52.0,104
3720,2,1182.0,2,2,82.5,99
3721,3,1500.0,3,3,100.0,223
3722,4,3900.0,5,0,360.0,96
3723,2,1200.0,2,2,58.0,165
3724,2,1128.0,2,1,48.79,193
3725,2,1100.0,2,1,45.0,15
3726,2,635.0,1,1,22.0,140
3727,4,2062.0,3,0,140.0,20
3728,3,1874.0,4,1,130.0,218
3729,2,1171.0,2,2,75.0,183
3730,3,2020.0,3,3,85.0,202
3731,2,1059.0,2,2,34.5,8
3732,3,1315.0,2,1,59.1,186
3733,3,1760.0,3,2,110.0,114
3734,2,1200.0,2,1,125.0,240
3735,3,1192.0,2,1,62.0,99
3736,3,1645.0,3,2,121.0,95
3737,2,1250.0,2,2,72.0,234
3738,1,709.0,1,0,34.385,234
3739,2,1340.0,2,1,77.0,234
3740,3,2388.0,4,3,239.0,64
3741,2,1369.1,2,1,104.0,104
3742,2,1355.0,2,3,75.0,240
3743,2,1150.0,2,2,65.0,37
3744,3,1938.0,3,3,113.0,130
3745,4,2462.0,4,3,124.0,42
3746,3,1636.0,3,2,85.0,55
3747,3,1430.0,2,2,75.0,12
3748,3,2000.0,3,2,85.0,240
3749,3,993.0,2,2,50.0,78
3750,3,1700.0,3,3,88.0,131
3751,2,1270.0,2,2,78.0,236
3752,3,1500.0,3,1,121.0,19
3753,3,1650.0,3,3,86.45,165
3754,2,1109.0,2,1,63.0,186
3755,2,1280.0,2,1,49.75,240
3756,4,2885.0,3,1,185.0,202
3757,3,1600.0,3,2,180.0,68
3758,3,1462.0,3,3,71.0,150
3759,1,607.0,1,1,35.0,165
3760,2,930.0,2,0,25.0,129
3761,4,4500.0,5,2,300.0,226
3762,3,2600.0,3,1,237.0,164
3763,4,3000.0,4,2,140.0,113
3764,3,1418.0,3,2,52.47,78
3765,2,4200.0,1,2,160.0,240
3766,2,1125.0,2,1,65.0,76
3767,3,1825.0,3,2,126.0,56
3768,2,1320.0,2,3,79.5,234
3769,4,3000.0,4,2,140.0,113
3770,2,750.0,2,1,52.7,234
3771,3,1400.0,2,2,80.54,236
3772,4,4104.0,4,3,360.0,240
3773,4,5000.0,4,0,375.0,194
3774,5,3295.0,4,2,260.0,160
3775,4,1150.0,3,1,110.0,240
3776,3,1200.0,3,1,61.96,234
3777,2,965.0,2,2,48.0,189
3778,1,812.0,1,1,26.0,85
3779,2,1100.0,2,2,43.0,119
3780,2,1180.0,2,2,41.0,234
3781,2,1145.0,2,2,48.0,92
3782,2,1027.0,2,1,44.0,93
3783,2,1215.0,2,2,49.85,240
3784,2,1200.0,2,0,75.0,97
3785,2,1015.0,2,2,58.0,138
3786,3,2400.0,3,1,165.0,123
3787,4,3000.0,4,3,306.0,234
3788,3,3300.0,4,3,160.0,7
3789,2,1076.0,2,2,52.0,240
3790,2,1300.0,2,1,109.0,113
3791,2,1300.0,2,2,102.0,96
3792,3,1512.0,3,1,123.0,104
3793,3,1053.4,3,1,88.91,46
3794,1,605.0,1,0,41.745,239
3795,2,1153.0,2,1,65.0,103
3796,2,2080.0,2,1,150.0,240
3797,2,1255.0,2,2,69.0,108
3798,3,1583.0,3,3,109.0,165
3799,2,1505.0,2,2,90.0,240
3800,3,1365.0,2,2,75.08,136
3801,3,1200.0,3,3,95.75,240
3802,3,1810.0,4,3,148.0,240
3803,1,440.0,1,0,35.0,159
3804,2,975.0,2,1,63.0,214
3805,2,1250.0,2,3,39.0,240
3806,3,1530.0,2,1,97.0,240
3807,3,1300.0,2,2,39.0,141
3808,2,1115.0,2,1,40.0,59
3809,2,1308.0,2,1,83.0,203
3810,2,1194.0,2,2,47.0,187
3811,3,1490.0,2,2,59.6,225
3812,4,10000.0,4,0,450.0,37
3813,3,1592.0,3,1,91.0,203
3814,2,1222.0,2,0,112.0,194
3815,2,1267.0,2,2,42.85,193
3816,1,656.0,1,1,53.0,28
3817,4,4500.0,5,0,400.0,82
3818,2,1200.0,1,1,36.0,58
3819,3,1698.0,3,2,102.0,218
3820,3,1500.0,3,2,70.0,240
3821,4,2000.0,5,0,80.0,240
3822,2,1152.0,2,1,65.75,77
3823,1,550.0,1,0,21.0,193
3824,2,900.0,2,2,42.0,188
3825,3,1410.0,2,2,45.12,240
3826,3,1419.0,2,3,73.0,12
3827,2,1200.0,2,1,55.0,15
3828,3,1800.0,3,3,65.0,10
3829,2,990.0,2,1,40.0,85
3830,2,1016.0,2,1,45.0,203
3831,2,1100.0,2,0,39.0,37
3832,4,850.0,2,1,65.0,197
3833,2,1095.0,2,1,35.0,234
3834,3,2000.0,3,2,85.0,240
